city_id,x,y
11,81.61124441894562,98.74658473418538
12,8.71062568494595,77.90267602022823
13,78.3586343442973,42.735112015193344
14,32.89747504245829,61.499094485692694
15,85.88328814366197,78.97175490131762
16,87.37738778814362,55.47452244088406
17,79.97800736570771,38.05964954342791
18,95.3906867378828,5.385680291220229
19,95.6553640381789,82.91902434983508
20,68.4748662871075,54.46292148124223
21,18.503380098482825,37.46863778803436
22,73.55130402686582,35.27857544668014
23,78.12582794329303,9.216341941790018
24,35.53832736367662,34.349136814701566
25,29.93663987147559,72.15963420978643
,,
1,32.214488008602295,18.011613908734347
2,84.07805316685477,64.56103885862147
3,64.11626601777098,85.30604142983196
4,12.009626734306444,39.13579897539048
5,48.88159648294293,62.39516889900747
6,36.37393156930509,3.0452793909600873
7,15.907219328016154,7.916694995473206
8,82.23537271676362,47.008350802504005
9,21.211940076053615,45.71018750771827
10,54.31953348889454,22.286107390972365
11,96.88607011550576,81.97351203803575
12,11.558525538973063,85.42388322267666
13,94.79825786095574,79.537738746152
14,22.23862509253124,41.23928749423341
15,84.43281007786962,63.06321785592394
16,97.02410734020607,96.58903899934252
17,65.55635468893891,79.62873549896253
18,21.084443251449347,82.43513089087767
19,22.13055258782102,54.846643729494374
20,59.183766178904285,0.1831133331097523
21,77.21326453029313,29.66293973721705
22,66.04781967595098,0.08553286404729965
23,86.03484045911154,53.362246514362354
24,33.42256467968018,44.993528554866536
25,8.271574380030733,80.29222148124666
,,
1,43.51337044791927,91.16700779192098
2,66.53743563671267,10.236710961743256
3,29.283459344582717,3.2981723616049896
4,85.60433688891463,39.02039532327125
5,13.269555227320485,42.34181291731449
6,65.85459360159255,43.91655447108015
7,51.559047923815186,42.21291887837838
8,25.11778910721072,56.8394728895398
9,78.67250818034528,84.97924211787394
10,14.60456946617752,76.81768874663271
11,70.98858911284047,82.81831857558102
12,38.87594012244352,62.29594914995364
13,52.040354452968444,96.45073853736187
14,32.78327445383448,93.81262672812744
15,37.13349820864781,49.38025909171165
16,54.120346425171704,89.71014425763687
17,80.22758773211372,45.01503723633411
18,65.67422945636613,29.47135488568241
19,68.32696076353035,61.07189924622084
20,24.932988014352908,74.25319840685958
21,87.06707824457631,14.852255846730799
22,78.22366109358056,36.068021079017484
23,46.085435371509675,55.87852241704311
24,30.001074695614616,73.3461712926198
25,34.1940710441479,65.27318125269174
,,
1,17.130924955858518,90.38883023835766
2,82.79061716259262,82.36134628074053
3,2.6815303808775837,0.15629818752521674
4,70.11823964585938,28.22317128206996
5,64.43160636049873,20.673997275102053
6,99.82171292544072,78.69301115461214
7,97.42482525453643,83.00633693283272
8,37.21851476894983,59.8404231454842
9,11.343014043358334,34.472432013210174
10,22.744892189568166,54.62769034994211
11,25.700324123048535,6.025166464535947
12,3.871853794236624,56.081796433143005
13,5.639037537978897,24.701555115917806
14,80.15936479521937,6.874281520105841
15,47.01409258505027,37.61134038082832
16,58.009768186812785,7.871962344333205
17,60.63050045219131,61.159027747646576
18,91.62471775891608,50.270055490969376
19,92.69608253586267,81.56373943636206
20,99.43806201991939,79.56707198216965
21,75.3306516932031,7.8775970490149945
22,74.50171080626184,41.15612694857437
23,2.83247894682358,35.835963927222515
24,70.16296500756665,6.047318537221225
25,99.39437645077199,32.922371882303736
,,
1,13.236362863568928,69.49051526640137
2,7.938901233294205,50.33696544156415
3,19.958038848794246,64.69872183949074
4,24.148414754299797,96.34411713510328
5,94.69052810047278,76.13810666758025
6,63.40068785636668,10.60549656687978
7,39.89387316946912,35.86050840924393
8,59.249711116680146,81.06034218311416
9,45.266771973738784,23.77694143517778
10,33.301072765534514,34.472750346285665
11,37.99155876697592,94.33389959652541
12,98.21989283370857,4.980038810438014
13,59.558318361467585,87.88008899636058
14,68.29711316275421,36.54071935386318
15,57.13942400498351,23.711909093892924
16,70.15854596361342,15.186459921851148
17,58.70530841650814,4.956654189514175
18,10.309470837424827,87.77198003949916
19,95.93256953493793,40.19339542132136
20,49.087991717611835,39.947638460657
21,56.96822162249604,63.65878993569783
22,21.717575220349794,16.185129051606562
23,74.03300895569413,91.80297030156446
24,29.55035648094221,31.833344541307852
25,23.788823090226618,29.407030629779175
,,
1,74.40510889243632,96.59102775079876
2,30.371975809921036,58.086757493324825
3,96.9570359012407,96.97875502753209
4,6.591017859369696,68.25233833326949
5,80.14131579332494,25.71382584534101
6,8.639125136453597,52.43892807340532
7,52.76155146321023,80.26966704007678
8,2.7954488779573294,61.31596923975289
9,62.91273595888535,45.58966364668843
10,57.163019559018466,46.53645921067311
11,59.34304009511491,81.52625201588145
12,61.846593584242825,70.04987306840879
13,20.043412557145125,53.40820775223889
14,30.115857872304897,43.079856680575645
15,7.945236971055481,26.72399555939229
16,22.39178733785715,79.49322593422849
17,3.3562842122542347,56.72845745484663
18,74.12969932784017,12.49574590353898
19,83.44219425962117,1.212356093253042
20,26.338220184048065,14.4780902244541
21,52.732910143214916,5.907228718279612
22,97.06528061457844,47.4068736517628
23,69.34600172437672,38.61943686717639
24,85.69326300937303,57.319114346945135
25,3.0898724706727387,19.90838920517192
,,
1,66.74211321181417,31.435274193498586
2,66.89092509871534,68.71400062900487
3,15.316374607348848,17.30125211463741
4,67.85496184491748,70.02655735098439
5,93.88733209822966,81.71171262833403
6,39.877519729798216,53.45150325456799
7,22.274633073271733,3.0960071538155387
8,14.49446733707056,48.682507629265295
9,43.536915756379834,19.2942881300891
10,34.94753407119353,30.911025126463066
11,68.44087003993975,36.097670200525776
12,29.45449979256144,5.432951176274392
13,93.21448943726601,43.22958733919088
14,11.585570517246946,19.766494231040667
15,64.37900414934859,90.80613864281023
16,35.01881344531734,50.81542671101098
17,53.37752838822488,28.374225466303837
18,90.60073412900692,7.1687225423420315
19,33.61394599113217,96.73684039665434
20,46.62539076352006,66.79777336593149
21,82.15122932884296,69.2407160250827
22,24.601577490742155,48.615829444677104
23,85.51447272995674,54.240037894481105
24,37.93712302134011,24.79224449691364
25,47.92877946032225,12.770535937875627
,,
